Data si Ora	Minut	Secunda	EAR	Numar Clipiri	Rata Clipiri (clipiri/minut)
2024-11-20 12:49:11	49	11	0.38	9	0.0
2024-11-20 12:49:11	49	11	0.38	9	0.0
2024-11-20 12:49:11	49	11	0.38	9	0.0
2024-11-20 12:49:12	49	12	0.37	9	0.0
2024-11-20 12:49:12	49	12	0.27	9	0.0
2024-11-20 12:49:12	49	12	0.26	9	0.0
2024-11-20 12:49:12	49	12	0.25	9	0.0
2024-11-20 12:49:12	49	12	0.26	9	0.0
2024-11-20 12:49:12	49	12	0.32	10	0.0
2024-11-20 12:49:12	49	12	0.35	10	0.0
2024-11-20 12:49:12	49	12	0.37	10	0.0
2024-11-20 12:49:12	49	12	0.37	10	0.0
2024-11-20 12:49:12	49	12	0.37	10	0.0
2024-11-20 12:49:12	49	12	0.38	10	0.0
2024-11-20 12:49:12	49	12	0.38	10	0.0
2024-11-20 12:49:12	49	12	0.39	10	0.0
2024-11-20 12:49:12	49	12	0.39	10	0.0
2024-11-20 12:49:12	49	12	0.39	10	0.0
2024-11-20 12:49:12	49	12	0.39	10	0.0
2024-11-20 12:49:12	49	12	0.38	10	0.0
2024-11-20 12:49:12	49	12	0.38	10	0.0
2024-11-20 12:49:12	49	12	0.35	10	0.0
2024-11-20 12:49:12	49	12	0.26	10	0.0
2024-11-20 12:49:12	49	12	0.25	10	0.0
2024-11-20 12:49:12	49	12	0.26	10	0.0
2024-11-20 12:49:12	49	12	0.31	10	0.0
2024-11-20 12:49:12	49	12	0.35	10	0.0
2024-11-20 12:49:12	49	12	0.37	10	0.0
2024-11-20 12:49:12	49	12	0.37	10	0.0
2024-11-20 12:49:12	49	12	0.37	10	0.0
2024-11-20 12:49:12	49	12	0.38	10	0.0
2024-11-20 12:49:12	49	12	0.38	10	0.0
2024-11-20 12:49:12	49	12	0.38	10	0.0
2024-11-20 12:49:13	49	13	0.36	10	0.0
2024-11-20 12:49:13	49	13	0.26	10	0.0
2024-11-20 12:49:13	49	13	0.26	10	0.0
2024-11-20 12:49:13	49	13	0.26	10	0.0
2024-11-20 12:49:13	49	13	0.26	10	0.0
2024-11-20 12:49:13	49	13	0.26	10	0.0
2024-11-20 12:49:13	49	13	0.31	11	0.0
2024-11-20 12:49:13	49	13	0.35	11	0.0
2024-11-20 12:49:13	49	13	0.37	11	0.0
2024-11-20 12:49:13	49	13	0.38	11	0.0
2024-11-20 12:49:13	49	13	0.38	11	0.0
2024-11-20 12:49:13	49	13	0.38	11	0.0
2024-11-20 12:49:13	49	13	0.38	11	0.0
2024-11-20 12:49:13	49	13	0.38	11	0.0
2024-11-20 12:49:13	49	13	0.39	11	0.0
2024-11-20 12:49:13	49	13	0.38	11	0.0
2024-11-20 12:49:13	49	13	0.39	11	0.0
2024-11-20 12:49:13	49	13	0.39	11	0.0
2024-11-20 12:49:13	49	13	0.39	11	0.0
2024-11-20 12:49:13	49	13	0.39	11	0.0
2024-11-20 12:49:13	49	13	0.33	11	0.0
2024-11-20 12:49:13	49	13	0.26	11	0.0
2024-11-20 12:49:13	49	13	0.26	11	0.0
2024-11-20 12:49:13	49	13	0.26	11	0.0
2024-11-20 12:49:13	49	13	0.27	11	0.0
2024-11-20 12:49:13	49	13	0.31	11	0.0
2024-11-20 12:49:13	49	13	0.35	11	0.0
2024-11-20 12:49:13	49	13	0.36	11	0.0
2024-11-20 12:49:13	49	13	0.38	11	0.0
2024-11-20 12:49:13	49	13	0.38	11	0.0
2024-11-20 12:49:14	49	14	0.38	11	0.0
2024-11-20 12:49:14	49	14	0.38	11	0.0
2024-11-20 12:49:14	49	14	0.38	11	0.0
2024-11-20 12:49:14	49	14	0.38	11	0.0
2024-11-20 12:49:14	49	14	0.38	11	0.0
2024-11-20 12:49:14	49	14	0.31	11	0.0
2024-11-20 12:49:14	49	14	0.25	11	0.0
2024-11-20 12:49:14	49	14	0.24	11	0.0
2024-11-20 12:49:14	49	14	0.25	11	0.0
2024-11-20 12:49:14	49	14	0.26	11	0.0
2024-11-20 12:49:14	49	14	0.33	12	0.0
2024-11-20 12:49:14	49	14	0.37	12	0.0
2024-11-20 12:49:14	49	14	0.37	12	0.0
2024-11-20 12:49:14	49	14	0.37	12	0.0
2024-11-20 12:49:14	49	14	0.38	12	0.0
2024-11-20 12:49:14	49	14	0.38	12	0.0
2024-11-20 12:49:14	49	14	0.38	12	0.0
2024-11-20 12:49:14	49	14	0.39	12	0.0
2024-11-20 12:49:14	49	14	0.38	12	0.0
2024-11-20 12:49:14	49	14	0.36	12	0.0
2024-11-20 12:49:14	49	14	0.25	12	0.0
2024-11-20 12:49:14	49	14	0.24	12	0.0
2024-11-20 12:49:14	49	14	0.24	12	0.0
2024-11-20 12:49:14	49	14	0.29	12	0.0
2024-11-20 12:49:14	49	14	0.33	13	0.0
2024-11-20 12:49:14	49	14	0.35	13	0.0
2024-11-20 12:49:14	49	14	0.36	13	0.0
2024-11-20 12:49:14	49	14	0.37	13	0.0
2024-11-20 12:49:14	49	14	0.37	13	0.0
2024-11-20 12:49:14	49	14	0.38	13	0.0
2024-11-20 12:49:14	49	14	0.38	13	0.0
2024-11-20 12:49:15	49	15	0.38	13	0.0
2024-11-20 12:49:15	49	15	0.38	13	0.0
2024-11-20 12:49:15	49	15	0.39	13	0.0
2024-11-20 12:49:15	49	15	0.39	13	0.0
2024-11-20 12:49:15	49	15	0.39	13	0.0
2024-11-20 12:49:15	49	15	0.39	13	0.0
2024-11-20 12:49:15	49	15	0.35	13	0.0
2024-11-20 12:49:15	49	15	0.24	13	0.0
2024-11-20 12:49:15	49	15	0.24	13	0.0
2024-11-20 12:49:15	49	15	0.24	13	0.0
2024-11-20 12:49:15	49	15	0.29	13	0.0
2024-11-20 12:49:15	49	15	0.34	14	0.0
2024-11-20 12:49:15	49	15	0.36	14	0.0
2024-11-20 12:49:15	49	15	0.37	14	0.0
2024-11-20 12:49:15	49	15	0.38	14	0.0
2024-11-20 12:49:15	49	15	0.38	14	0.0
2024-11-20 12:49:15	49	15	0.38	14	0.0
2024-11-20 12:49:15	49	15	0.38	14	0.0
2024-11-20 12:49:15	49	15	0.39	14	0.0
2024-11-20 12:49:15	49	15	0.39	14	0.0
2024-11-20 12:49:15	49	15	0.32	14	0.0
2024-11-20 12:49:15	49	15	0.24	14	0.0
2024-11-20 12:49:15	49	15	0.24	14	0.0
2024-11-20 12:49:15	49	15	0.23	14	0.0
2024-11-20 12:49:15	49	15	0.27	14	0.0
2024-11-20 12:49:15	49	15	0.33	15	0.0
2024-11-20 12:49:15	49	15	0.36	15	0.0
2024-11-20 12:49:15	49	15	0.37	15	0.0
2024-11-20 12:49:15	49	15	0.37	15	0.0
2024-11-20 12:49:16	49	16	0.38	15	0.0
2024-11-20 12:49:16	49	16	0.38	15	0.0
2024-11-20 12:49:16	49	16	0.38	15	0.0
2024-11-20 12:49:16	49	16	0.38	15	0.0
2024-11-20 12:49:16	49	16	0.37	15	0.0
2024-11-20 12:49:16	49	16	0.26	15	0.0
2024-11-20 12:49:16	49	16	0.24	15	0.0
2024-11-20 12:49:16	49	16	0.24	15	0.0
2024-11-20 12:49:16	49	16	0.27	15	0.0
2024-11-20 12:49:16	49	16	0.32	16	0.0
2024-11-20 12:49:16	49	16	0.35	16	0.0
2024-11-20 12:49:16	49	16	0.36	16	0.0
2024-11-20 12:49:16	49	16	0.37	16	0.0
2024-11-20 12:49:16	49	16	0.37	16	0.0
2024-11-20 12:49:16	49	16	0.38	16	0.0
2024-11-20 12:49:16	49	16	0.38	16	0.0
2024-11-20 12:49:16	49	16	0.38	16	0.0
2024-11-20 12:49:16	49	16	0.36	16	0.0
2024-11-20 12:49:16	49	16	0.25	16	0.0
2024-11-20 12:49:16	49	16	0.24	16	0.0
2024-11-20 12:49:16	49	16	0.24	16	0.0
2024-11-20 12:49:16	49	16	0.23	16	0.0
2024-11-20 12:49:16	49	16	0.27	16	0.0
2024-11-20 12:49:16	49	16	0.33	17	0.0
2024-11-20 12:49:16	49	16	0.37	17	0.0
2024-11-20 12:49:16	49	16	0.36	17	0.0
2024-11-20 12:49:16	49	16	0.28	17	0.0
2024-11-20 12:49:16	49	16	0.24	17	0.0
2024-11-20 12:49:16	49	16	0.24	17	0.0
2024-11-20 12:49:16	49	16	0.24	17	0.0
2024-11-20 12:49:17	49	17	0.29	18	0.0
2024-11-20 12:49:17	49	17	0.29	18	0.0
2024-11-20 12:49:17	49	17	0.35	18	0.0
2024-11-20 12:49:17	49	17	0.37	18	0.0
2024-11-20 12:49:17	49	17	0.37	18	0.0
2024-11-20 12:49:17	49	17	0.38	18	0.0
2024-11-20 12:49:17	49	17	0.38	18	0.0
2024-11-20 12:49:17	49	17	0.3	18	0.0
2024-11-20 12:49:17	49	17	0.24	18	0.0
2024-11-20 12:49:17	49	17	0.24	18	0.0
2024-11-20 12:49:17	49	17	0.24	18	0.0
2024-11-20 12:49:17	49	17	0.24	18	0.0
2024-11-20 12:49:17	49	17	0.29	18	0.0
2024-11-20 12:49:17	49	17	0.34	18	0.0
2024-11-20 12:49:17	49	17	0.36	18	0.0
2024-11-20 12:49:17	49	17	0.36	18	0.0
2024-11-20 12:49:17	49	17	0.34	18	0.0
2024-11-20 12:49:17	49	17	0.29	18	0.0
2024-11-20 12:49:17	49	17	0.24	18	0.0
2024-11-20 12:49:17	49	17	0.23	18	0.0
2024-11-20 12:49:17	49	17	0.24	18	0.0
2024-11-20 12:49:17	49	17	0.27	18	0.0
2024-11-20 12:49:17	49	17	0.34	18	0.0
2024-11-20 12:49:17	49	17	0.36	18	0.0
2024-11-20 12:49:17	49	17	0.36	18	0.0
2024-11-20 12:49:17	49	17	0.37	18	0.0
2024-11-20 12:49:17	49	17	0.33	18	0.0
2024-11-20 12:49:17	49	17	0.24	18	0.0
2024-11-20 12:49:17	49	17	0.24	18	0.0
2024-11-20 12:49:17	49	17	0.23	18	0.0
2024-11-20 12:49:17	49	17	0.27	18	0.0
2024-11-20 12:49:18	49	18	0.34	19	0.0
2024-11-20 12:49:18	49	18	0.36	19	0.0
2024-11-20 12:49:18	49	18	0.38	19	0.0
2024-11-20 12:49:18	49	18	0.38	19	0.0
2024-11-20 12:49:18	49	18	0.38	19	0.0
2024-11-20 12:49:18	49	18	0.39	19	0.0
2024-11-20 12:49:18	49	18	0.39	19	0.0
2024-11-20 12:49:18	49	18	0.39	19	0.0
2024-11-20 12:49:18	49	18	0.36	19	0.0
2024-11-20 12:49:18	49	18	0.25	19	0.0
2024-11-20 12:49:18	49	18	0.24	19	0.0
2024-11-20 12:49:18	49	18	0.23	19	0.0
2024-11-20 12:49:18	49	18	0.26	19	0.0
2024-11-20 12:49:18	49	18	0.34	20	0.0
2024-11-20 12:49:18	49	18	0.36	20	0.0
2024-11-20 12:49:18	49	18	0.35	20	0.0
2024-11-20 12:49:18	49	18	0.27	20	0.0
2024-11-20 12:49:18	49	18	0.24	20	0.0
2024-11-20 12:49:18	49	18	0.24	20	0.0
2024-11-20 12:49:18	49	18	0.25	20	0.0
2024-11-20 12:49:18	49	18	0.33	21	0.0
2024-11-20 12:49:18	49	18	0.36	21	0.0
2024-11-20 12:49:18	49	18	0.37	21	0.0
2024-11-20 12:49:18	49	18	0.37	21	0.0
2024-11-20 12:49:18	49	18	0.37	21	0.0
2024-11-20 12:49:18	49	18	0.37	21	0.0
2024-11-20 12:49:18	49	18	0.38	21	0.0
2024-11-20 12:49:18	49	18	0.38	21	0.0
2024-11-20 12:49:18	49	18	0.38	21	0.0
2024-11-20 12:49:18	49	18	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.39	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.39	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.39	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.38	21	0.0
2024-11-20 12:49:19	49	19	0.28	21	0.0
2024-11-20 12:49:19	49	19	0.23	21	0.0
2024-11-20 12:49:19	49	19	0.24	21	0.0
2024-11-20 12:49:19	49	19	0.23	21	0.0
2024-11-20 12:49:19	49	19	0.28	21	0.0
2024-11-20 12:49:19	49	19	0.34	22	0.0
2024-11-20 12:49:19	49	19	0.37	22	0.0
2024-11-20 12:49:19	49	19	0.36	22	0.0
2024-11-20 12:49:20	49	20	0.38	22	0.0
2024-11-20 12:49:20	49	20	0.38	22	0.0
2024-11-20 12:49:20	49	20	0.39	22	0.0
2024-11-20 12:49:20	49	20	0.38	22	0.0
2024-11-20 12:49:20	49	20	0.39	22	0.0
2024-11-20 12:49:20	49	20	0.38	22	0.0
2024-11-20 12:49:20	49	20	0.38	22	0.0
2024-11-20 12:49:20	49	20	0.38	22	0.0
2024-11-20 12:49:20	49	20	0.38	22	0.0
2024-11-20 12:49:20	49	20	0.38	22	0.0
2024-11-20 12:49:20	49	20	0.38	22	0.0
2024-11-20 12:49:20	49	20	0.38	22	0.0
2024-11-20 12:49:20	49	20	0.38	22	0.0
2024-11-20 12:49:20	49	20	0.38	22	0.0
2024-11-20 12:49:20	49	20	0.38	22	0.0
2024-11-20 12:49:20	49	20	0.38	22	0.0
2024-11-20 12:49:20	49	20	0.39	22	0.0
2024-11-20 12:49:20	49	20	0.37	22	0.0
2024-11-20 12:49:20	49	20	0.24	22	0.0
2024-11-20 12:49:20	49	20	0.24	22	0.0
2024-11-20 12:49:20	49	20	0.24	22	0.0
2024-11-20 12:49:20	49	20	0.24	22	0.0
2024-11-20 12:49:20	49	20	0.25	22	0.0
2024-11-20 12:49:20	49	20	0.34	23	0.0
2024-11-20 12:49:20	49	20	0.32	23	0.0
2024-11-20 12:49:20	49	20	0.24	23	0.0
2024-11-20 12:49:20	49	20	0.24	23	0.0
2024-11-20 12:49:20	49	20	0.28	23	0.0
2024-11-20 12:49:20	49	20	0.28	23	0.0
2024-11-20 12:49:20	49	20	0.35	23	0.0
2024-11-20 12:49:20	49	20	0.37	23	0.0
2024-11-20 12:49:21	49	21	0.36	23	0.0
2024-11-20 12:49:21	49	21	0.34	23	0.0
2024-11-20 12:49:21	49	21	0.28	23	0.0
2024-11-20 12:49:21	49	21	0.24	23	0.0
2024-11-20 12:49:21	49	21	0.23	23	0.0
2024-11-20 12:49:21	49	21	0.24	23	0.0
2024-11-20 12:49:21	49	21	0.31	24	0.0
2024-11-20 12:49:21	49	21	0.31	24	0.0
2024-11-20 12:49:21	49	21	0.35	24	0.0
2024-11-20 12:49:21	49	21	0.37	24	0.0
2024-11-20 12:49:21	49	21	0.37	24	0.0
2024-11-20 12:49:21	49	21	0.37	24	0.0
2024-11-20 12:49:21	49	21	0.37	24	0.0
2024-11-20 12:49:21	49	21	0.37	24	0.0
2024-11-20 12:49:21	49	21	0.38	24	0.0
2024-11-20 12:49:21	49	21	0.37	24	0.0
2024-11-20 12:49:21	49	21	0.37	24	0.0
2024-11-20 12:49:21	49	21	0.37	24	0.0
2024-11-20 12:49:21	49	21	0.36	24	0.0
2024-11-20 12:49:21	49	21	0.24	24	0.0
2024-11-20 12:49:21	49	21	0.22	24	0.0
2024-11-20 12:49:21	49	21	0.21	24	0.0
2024-11-20 12:49:21	49	21	0.23	24	0.0
2024-11-20 12:49:21	49	21	0.26	24	0.0
2024-11-20 12:49:21	49	21	0.31	25	0.0
2024-11-20 12:49:21	49	21	0.34	25	0.0
2024-11-20 12:49:21	49	21	0.34	25	0.0
2024-11-20 12:49:21	49	21	0.35	25	0.0
2024-11-20 12:49:21	49	21	0.35	25	0.0
2024-11-20 12:49:21	49	21	0.26	25	0.0
2024-11-20 12:49:22	49	22	0.23	25	0.0
2024-11-20 12:49:22	49	22	0.23	25	0.0
2024-11-20 12:49:22	49	22	0.21	25	0.0
2024-11-20 12:49:22	49	22	0.21	25	0.0
2024-11-20 12:49:22	49	22	0.2	25	0.0
2024-11-20 12:49:22	49	22	0.21	25	0.0
2024-11-20 12:49:22	49	22	0.24	25	0.0
2024-11-20 12:49:22	49	22	0.3	26	0.0
2024-11-20 12:49:22	49	22	0.32	26	0.0
2024-11-20 12:49:22	49	22	0.33	26	0.0
2024-11-20 12:49:22	49	22	0.33	26	0.0
2024-11-20 12:49:22	49	22	0.31	26	0.0
2024-11-20 12:49:22	49	22	0.25	26	0.0
2024-11-20 12:49:22	49	22	0.24	26	0.0
2024-11-20 12:49:22	49	22	0.22	26	0.0
2024-11-20 12:49:22	49	22	0.2	26	0.0
2024-11-20 12:49:22	49	22	0.21	26	0.0
2024-11-20 12:49:22	49	22	0.22	26	0.0
2024-11-20 12:49:22	49	22	0.24	26	0.0
2024-11-20 12:49:22	49	22	0.29	27	0.0
2024-11-20 12:49:22	49	22	0.31	27	0.0
2024-11-20 12:49:22	49	22	0.33	27	0.0
2024-11-20 12:49:22	49	22	0.33	27	0.0
2024-11-20 12:49:22	49	22	0.28	27	0.0
2024-11-20 12:49:22	49	22	0.22	27	0.0
2024-11-20 12:49:22	49	22	0.2	27	0.0
2024-11-20 12:49:22	49	22	0.21	27	0.0
2024-11-20 12:49:22	49	22	0.22	27	0.0
2024-11-20 12:49:22	49	22	0.24	27	0.0
2024-11-20 12:49:23	49	23	0.3	28	0.0
2024-11-20 12:49:23	49	23	0.31	28	0.0
2024-11-20 12:49:23	49	23	0.31	28	0.0
2024-11-20 12:49:23	49	23	0.24	28	0.0
2024-11-20 12:49:23	49	23	0.22	28	0.0
2024-11-20 12:49:23	49	23	0.21	28	0.0
2024-11-20 12:49:23	49	23	0.21	28	0.0
2024-11-20 12:49:23	49	23	0.23	28	0.0
2024-11-20 12:49:23	49	23	0.27	29	0.0
2024-11-20 12:49:23	49	23	0.31	29	0.0
2024-11-20 12:49:23	49	23	0.32	29	0.0
2024-11-20 12:49:23	49	23	0.33	29	0.0
2024-11-20 12:49:23	49	23	0.32	29	0.0
2024-11-20 12:49:23	49	23	0.24	29	0.0
2024-11-20 12:49:23	49	23	0.22	29	0.0
2024-11-20 12:49:23	49	23	0.22	29	0.0
2024-11-20 12:49:23	49	23	0.22	29	0.0
2024-11-20 12:49:23	49	23	0.22	29	0.0
2024-11-20 12:49:23	49	23	0.3	30	0.0
2024-11-20 12:49:23	49	23	0.31	30	0.0
2024-11-20 12:49:23	49	23	0.32	30	0.0
2024-11-20 12:49:23	49	23	0.33	30	0.0
2024-11-20 12:49:23	49	23	0.34	30	0.0
2024-11-20 12:49:23	49	23	0.34	30	0.0
2024-11-20 12:49:23	49	23	0.34	30	0.0
2024-11-20 12:49:23	49	23	0.35	30	0.0
2024-11-20 12:49:23	49	23	0.36	30	0.0
2024-11-20 12:49:23	49	23	0.36	30	0.0
2024-11-20 12:49:23	49	23	0.36	30	0.0
2024-11-20 12:49:23	49	23	0.35	30	0.0
2024-11-20 12:49:24	49	24	0.22	30	0.0
2024-11-20 12:49:24	49	24	0.21	30	0.0
2024-11-20 12:49:24	49	24	0.22	30	0.0
2024-11-20 12:49:24	49	24	0.24	30	0.0
2024-11-20 12:49:24	49	24	0.31	31	0.0
2024-11-20 12:49:24	49	24	0.34	31	0.0
2024-11-20 12:49:24	49	24	0.36	31	0.0
2024-11-20 12:49:24	49	24	0.36	31	0.0
2024-11-20 12:49:24	49	24	0.36	31	0.0
2024-11-20 12:49:24	49	24	0.37	31	0.0
2024-11-20 12:49:24	49	24	0.37	31	0.0
2024-11-20 12:49:24	49	24	0.37	31	0.0
2024-11-20 12:49:24	49	24	0.32	31	0.0
2024-11-20 12:49:24	49	24	0.22	31	0.0
2024-11-20 12:49:24	49	24	0.21	31	0.0
2024-11-20 12:49:24	49	24	0.21	31	0.0
2024-11-20 12:49:24	49	24	0.21	31	0.0
2024-11-20 12:49:24	49	24	0.22	31	0.0
2024-11-20 12:49:24	49	24	0.29	32	0.0
2024-11-20 12:49:24	49	24	0.31	32	0.0
2024-11-20 12:49:24	49	24	0.33	32	0.0
2024-11-20 12:49:24	49	24	0.33	32	0.0
2024-11-20 12:49:24	49	24	0.34	32	0.0
2024-11-20 12:49:24	49	24	0.34	32	0.0
2024-11-20 12:49:24	49	24	0.36	32	0.0
2024-11-20 12:49:24	49	24	0.35	32	0.0
2024-11-20 12:49:24	49	24	0.35	32	0.0
2024-11-20 12:49:24	49	24	0.35	32	0.0
2024-11-20 12:49:24	49	24	0.35	32	0.0
2024-11-20 12:49:24	49	24	0.35	32	0.0
2024-11-20 12:49:24	49	24	0.36	32	0.0
2024-11-20 12:49:25	49	25	0.36	32	0.0
2024-11-20 12:49:25	49	25	0.36	32	0.0
2024-11-20 12:49:25	49	25	0.35	32	0.0
2024-11-20 12:49:25	49	25	0.36	32	0.0
2024-11-20 12:49:25	49	25	0.34	32	0.0
2024-11-20 12:49:25	49	25	0.24	32	0.0
2024-11-20 12:49:25	49	25	0.2	32	0.0
2024-11-20 12:49:25	49	25	0.21	32	0.0
2024-11-20 12:49:25	49	25	0.26	33	0.0
2024-11-20 12:49:25	49	25	0.31	33	0.0
2024-11-20 12:49:25	49	25	0.33	33	0.0
2024-11-20 12:49:25	49	25	0.34	33	0.0
2024-11-20 12:49:25	49	25	0.35	33	0.0
2024-11-20 12:49:25	49	25	0.35	33	0.0
2024-11-20 12:49:25	49	25	0.34	33	0.0
2024-11-20 12:49:25	49	25	0.34	33	0.0
2024-11-20 12:49:25	49	25	0.35	33	0.0
2024-11-20 12:49:25	49	25	0.35	33	0.0
2024-11-20 12:49:25	49	25	0.31	33	0.0
2024-11-20 12:49:25	49	25	0.21	33	0.0
2024-11-20 12:49:25	49	25	0.21	33	0.0
2024-11-20 12:49:25	49	25	0.22	33	0.0
2024-11-20 12:49:25	49	25	0.26	33	0.0
2024-11-20 12:49:25	49	25	0.3	34	0.0
2024-11-20 12:49:25	49	25	0.32	34	0.0
2024-11-20 12:49:25	49	25	0.33	34	0.0
2024-11-20 12:49:25	49	25	0.33	34	0.0
2024-11-20 12:49:25	49	25	0.33	34	0.0
2024-11-20 12:49:25	49	25	0.33	34	0.0
2024-11-20 12:49:26	49	26	0.32	34	0.0
2024-11-20 12:49:26	49	26	0.24	34	0.0
2024-11-20 12:49:26	49	26	0.21	34	0.0
2024-11-20 12:49:26	49	26	0.2	34	0.0
2024-11-20 12:49:26	49	26	0.22	34	0.0
2024-11-20 12:49:26	49	26	0.28	35	0.0
2024-11-20 12:49:26	49	26	0.31	35	0.0
2024-11-20 12:49:26	49	26	0.33	35	0.0
2024-11-20 12:49:26	49	26	0.32	35	0.0
2024-11-20 12:49:26	49	26	0.32	35	0.0
2024-11-20 12:49:26	49	26	0.32	35	0.0
2024-11-20 12:49:26	49	26	0.33	35	0.0
2024-11-20 12:49:26	49	26	0.33	35	0.0
2024-11-20 12:49:26	49	26	0.34	35	0.0
2024-11-20 12:49:26	49	26	0.32	35	0.0
2024-11-20 12:49:26	49	26	0.23	35	0.0
2024-11-20 12:49:26	49	26	0.22	35	0.0
2024-11-20 12:49:26	49	26	0.21	35	0.0
2024-11-20 12:49:26	49	26	0.23	35	0.0
2024-11-20 12:49:26	49	26	0.28	36	0.0
2024-11-20 12:49:26	49	26	0.3	36	0.0
2024-11-20 12:49:26	49	26	0.31	36	0.0
2024-11-20 12:49:26	49	26	0.32	36	0.0
2024-11-20 12:49:26	49	26	0.32	36	0.0
2024-11-20 12:49:26	49	26	0.32	36	0.0
2024-11-20 12:49:26	49	26	0.32	36	0.0
2024-11-20 12:49:26	49	26	0.32	36	0.0
2024-11-20 12:49:26	49	26	0.34	36	0.0
2024-11-20 12:49:26	49	26	0.35	36	0.0
2024-11-20 12:49:26	49	26	0.35	36	0.0
2024-11-20 12:49:27	49	27	0.34	36	0.0
2024-11-20 12:49:27	49	27	0.24	36	0.0
2024-11-20 12:49:27	49	27	0.21	36	0.0
2024-11-20 12:49:27	49	27	0.22	36	0.0
2024-11-20 12:49:27	49	27	0.27	36	0.0
2024-11-20 12:49:27	49	27	0.26	36	0.0
2024-11-20 12:49:27	49	27	0.34	37	0.0
2024-11-20 12:49:27	49	27	0.35	37	0.0
2024-11-20 12:49:27	49	27	0.36	37	0.0
2024-11-20 12:49:27	49	27	0.36	37	0.0
2024-11-20 12:49:27	49	27	0.36	37	0.0
2024-11-20 12:49:27	49	27	0.36	37	0.0
2024-11-20 12:49:27	49	27	0.36	37	0.0
2024-11-20 12:49:27	49	27	0.35	37	0.0
2024-11-20 12:49:27	49	27	0.27	37	0.0
2024-11-20 12:49:27	49	27	0.26	37	0.0
2024-11-20 12:49:27	49	27	0.21	37	0.0
2024-11-20 12:49:27	49	27	0.21	37	0.0
2024-11-20 12:49:27	49	27	0.31	38	0.0
2024-11-20 12:49:27	49	27	0.33	38	0.0
2024-11-20 12:49:27	49	27	0.35	38	0.0
2024-11-20 12:49:27	49	27	0.36	38	0.0
2024-11-20 12:49:27	49	27	0.36	38	0.0
2024-11-20 12:49:27	49	27	0.36	38	0.0
2024-11-20 12:49:27	49	27	0.36	38	0.0
2024-11-20 12:49:27	49	27	0.36	38	0.0
2024-11-20 12:49:27	49	27	0.36	38	0.0
2024-11-20 12:49:27	49	27	0.36	38	0.0
2024-11-20 12:49:27	49	27	0.34	38	0.0
2024-11-20 12:49:27	49	27	0.24	38	0.0
2024-11-20 12:49:28	49	28	0.21	38	0.0
2024-11-20 12:49:28	49	28	0.25	38	0.0
2024-11-20 12:49:28	49	28	0.31	39	0.0
2024-11-20 12:49:28	49	28	0.33	39	0.0
2024-11-20 12:49:28	49	28	0.33	39	0.0
2024-11-20 12:49:28	49	28	0.35	39	0.0
2024-11-20 12:49:28	49	28	0.35	39	0.0
2024-11-20 12:49:28	49	28	0.36	39	0.0
2024-11-20 12:49:28	49	28	0.36	39	0.0
2024-11-20 12:49:28	49	28	0.34	39	0.0
2024-11-20 12:49:28	49	28	0.23	39	0.0
2024-11-20 12:49:28	49	28	0.22	39	0.0
2024-11-20 12:49:28	49	28	0.23	39	0.0
2024-11-20 12:49:28	49	28	0.29	40	0.0
2024-11-20 12:49:28	49	28	0.28	40	0.0
2024-11-20 12:49:28	49	28	0.32	40	0.0
2024-11-20 12:49:28	49	28	0.34	40	0.0
2024-11-20 12:49:28	49	28	0.35	40	0.0
2024-11-20 12:49:28	49	28	0.35	40	0.0
2024-11-20 12:49:28	49	28	0.36	40	0.0
2024-11-20 12:49:28	49	28	0.35	40	0.0
2024-11-20 12:49:28	49	28	0.24	40	0.0
2024-11-20 12:49:28	49	28	0.22	40	0.0
2024-11-20 12:49:28	49	28	0.21	40	0.0
2024-11-20 12:49:28	49	28	0.24	40	0.0
2024-11-20 12:49:28	49	28	0.31	41	0.0
2024-11-20 12:49:28	49	28	0.33	41	0.0
2024-11-20 12:49:28	49	28	0.35	41	0.0
2024-11-20 12:49:28	49	28	0.35	41	0.0
2024-11-20 12:49:28	49	28	0.35	41	0.0
2024-11-20 12:49:28	49	28	0.35	41	0.0
2024-11-20 12:49:29	49	29	0.27	41	0.0
2024-11-20 12:49:29	49	29	0.22	41	0.0
